GCKDGN101CAZ1A	sp|Q9CYL5|GAPR1_MOUSE	34.43	122	70	4	361	14	21	138	2e-14	70.1
GCKDGN101ANI4S	sp|P0C8L6|PHS_HYPDU	71.19	59	17	0	213	37	9	67	4e-26	97.4
GCKDGN101BV6U3	sp|Q7L1S5|CHST9_HUMAN	38.46	91	55	1	275	3	278	367	3e-14	71.2
GCKDGN101CG9W2	sp|Q9NQX0|PRDM6_HUMAN	50.59	85	39	2	252	7	247	331	3e-22	94.0
GCKDGN101CINM3	sp|O43913|ORC5_HUMAN	60.19	103	37	1	5	313	233	331	1e-35	  131
GCKDGN101BXQES	sp|P42690|SRK4_SPOLA	79.01	81	17	0	303	61	289	369	3e-40	  144
GCKDGN101A8LTX	sp|Q8NDG6|TDRD9_HUMAN	39.73	73	41	2	100	312	682	753	4e-09	58.2
GCKDGN101A9IY8	sp|Q9BY08|EBPL_HUMAN	39.34	61	36	1	237	55	83	142	7e-06	47.0
GCKDGN101A9QGN	sp|O42430|CP1A1_LIMLI	50.41	123	56	2	358	2	342	463	3e-36	  133
GCKDGN101B9AAV	sp|Q92979|NEP1_HUMAN	64.58	48	17	0	144	1	37	84	6e-15	69.3
GCKDGN101B9ARI	sp|Q14204|DYHC1_HUMAN	82.98	94	16	0	288	7	1604	1697	1e-46	  166
GCKDGN101BOE1Y	sp|Q7Z3E1|PARPT_HUMAN	48.89	45	23	0	268	134	242	286	2e-06	49.3
GCKDGN101B72NH	sp|Q9UPQ7|PZRN3_HUMAN	30.91	110	70	3	7	327	78	184	1e-08	57.0
GCKDGN101B9C4R	sp|O14645|IDLC_HUMAN	90.65	107	10	0	326	6	118	224	1e-64	  202
GCKDGN101CA394	sp|Q9NRK6|ABCBA_HUMAN	68.18	66	21	0	72	269	242	307	7e-22	93.6
GCKDGN101AZCFN	sp|Q64487|PTPRD_MOUSE	66.67	54	18	0	217	56	1857	1910	1e-17	81.3
GCKDGN101A46X0	sp|Q5U315|GLD2_RAT	41.44	111	56	4	3	329	319	422	2e-14	72.4
GCKDGN101A8JYC	sp|Q7Z6Z7|HUWE1_HUMAN	40.28	72	42	1	45	257	3322	3393	8e-09	56.2
GCKDGN101A5FF0	sp|A1A5F2|HTR5B_XENTR	53.62	69	32	0	117	323	1108	1176	2e-15	77.0
GCKDGN101A5BL5	sp|Q7TN88|PK1L2_MOUSE	47.15	123	63	1	365	3	1366	1488	2e-32	  126
GCKDGN102C9TDD	sp|Q04791|SASB_ANAPL	37.19	121	65	3	379	38	28	144	4e-16	78.2
GCKDGN101BL48G	sp|Q9JI20|RED2_MOUSE	40.74	81	34	2	13	228	669	744	5e-10	60.5
GCKDGN101BQ4JB	sp|A5D7H2|STRN3_BOVIN	89.58	48	5	0	246	103	62	109	2e-23	  100
GCKDGN102C6LOG	sp|Q95V58|KARG_ARTSF	51.47	68	28	2	331	128	202	264	2e-16	77.4
GCKDGN101AQQAX	sp|Q8NHU2|CFA61_HUMAN	58.73	63	25	1	449	264	173	235	4e-16	79.7
GCKDGN101AOXKH	sp|Q8NEZ3|WDR19_HUMAN	61.54	52	20	0	7	162	382	433	2e-15	73.9
GCKDGN101BO3K3	sp|Q6GN29|ATLA2_XENLA	44.68	141	77	1	4	423	372	512	3e-30	  118
GCKDGN101CCVGD	sp|A3KP77|OXND1_DANRE	38.46	91	53	2	36	299	118	208	9e-10	57.8
GCKDGN101BQRNB	sp|P06245|KAPB_YEAST	41.38	58	33	1	21	194	96	152	8e-08	51.2
GCKDGN101BSSSG	sp|Q6PBN2|AIDA_DANRE	49.06	53	26	1	162	7	5	57	3e-09	56.2
GCKDGN101BACNZ	sp|Q63164|DYH1_RAT	46.72	137	55	1	95	451	3324	3460	8e-36	  137
