Spi_contig00032	sp|Q9W6H5|UBC9A_DANRE	85.81	155	22	0	133	597	1	155	1e-95	  293
Spi_contig00035	sp|P80204|TGFR1_RAT	69.77	258	78	0	2	775	244	501	2e-129	  397
Spi_contig00040	sp|Q35101|COX1_METSE	82.85	449	72	1	605	1936	70	518	0.0	  665
Spi_contig00046	sp|E7EY42|PTSS2_DANRE	56.41	234	101	1	19	720	26	258	6e-91	  281
Spi_contig00075	sp|Q37556|NU1M_METSE	80.16	247	48	1	1719	2456	29	275	3e-104	  333
Spi_contig00094	sp|P00519|ABL1_HUMAN	48.15	54	28	0	2494	2333	443	496	2e-09	65.1
Spi_contig00095	sp|P20693|FCER2_MOUSE	28.57	203	122	5	831	229	128	309	6e-18	87.0
Spi_contig00834	sp|P19615|MYP_STRPU	32.94	598	321	18	50	1741	132	683	2e-84	  294
Spi_isotig00002	sp|Q5I2B1|ACTPG_OULOR	56.49	131	56	1	1429	1037	7	136	6e-41	  151
Spi_isotig00005	sp|C9EIC7|ACTP1_URTCR	51.67	120	57	1	1444	1085	54	172	2e-31	  126
Spi_isotig00010	sp|P07845|ACTP2_STOHE	60.61	165	64	1	1264	770	10	173	8e-65	  216
Spi_isotig00015	sp|P07845|ACTP2_STOHE	60.23	171	67	1	1282	770	4	173	2e-68	  224
Spi_isotig00019	sp|Q8N6D5|ANR29_HUMAN	30.77	195	134	1	84	665	39	233	6e-15	79.0
Spi_isotig00020	sp|Q8BZ25|ANKK1_MOUSE	30.15	199	134	4	84	671	396	592	3e-14	79.3
Spi_isotig00021	sp|Q5UPF8|YL088_MIMIV	28.50	200	119	5	78	623	166	359	2e-10	67.4
Spi_isotig00022	sp|Q4UMH6|Y381_RICFE	30.41	194	131	2	84	659	891	1082	6e-11	68.9
Spi_isotig00023	sp|Q5UPG5|YL093_MIMIV	29.26	188	100	3	75	626	241	399	5e-13	74.3
Spi_isotig00025	sp|Q8N6D5|ANR29_HUMAN	30.77	195	134	1	84	665	39	233	1e-15	79.0
Spi_isotig00026	sp|Q96Q27|ASB2_HUMAN	29.21	202	133	3	72	662	146	342	6e-10	63.9
Spi_isotig00029	sp|P57078|RIPK4_HUMAN	27.80	205	125	5	3	581	551	744	3e-11	66.2
Spi_isotig00030	sp|Q5UPG5|YL093_MIMIV	28.57	189	96	3	75	620	241	397	2e-13	72.4
Spi_isotig00031	sp|Q499M5|ANR16_RAT	32.20	118	75	2	42	386	92	207	9e-11	63.5
Spi_isotig00032	sp|Q9D2J7|ANKE1_MOUSE	39.02	82	50	0	72	317	514	595	1e-10	63.9
Spi_isotig00048	sp|A1R8N8|MSHA_ARTAT	24.74	190	130	5	86	643	214	394	6e-08	58.9
